epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
82,6039.27,1.35592,1.33298,1.64565,0.89044,0.77331,0.85438,0.50657,0.9084,2.09736,0.97684,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,6116.84,1.34907,1.33839,1.64425,0.87467,0.78366,0.85438,0.50911,0.90618,2.07326,0.97256,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,6190.08,1.3449,1.32785,1.63569,0.8836,0.77648,0.85347,0.50668,0.90597,2.10819,0.97102,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,6263.69,1.35493,1.33192,1.64074,0.88216,0.78072,0.8585,0.50879,0.89742,2.25303,0.96641,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,6335.87,1.34011,1.31161,1.63659,0.87323,0.78078,0.85258,0.51055,0.89114,2.25424,0.96308,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,6406.76,1.3405,1.31979,1.63658,0.86453,0.79098,0.85647,0.51339,0.88882,2.0604,0.96209,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,6481.43,1.33832,1.3107,1.63554,0.87053,0.78178,0.85363,0.51546,0.88168,2.04335,0.95984,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,6554.26,1.34471,1.31196,1.6341,0.85865,0.79661,0.85114,0.51798,0.87688,2.04208,0.95669,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,6627.31,1.33944,1.31492,1.64546,0.8733,0.79131,0.853,0.51881,0.88033,1.8818,0.96153,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,6700.56,1.09734,0.81922,1.50387,0.86411,0.79131,0.85256,0.51627,0.8926,1.7616,0.97,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,6769.29,1.06657,0.76292,1.47846,0.87465,0.79131,0.85546,0.51705,0.89252,1.63756,0.96924,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,6826.24,1.06341,0.74976,1.48077,0.87995,0.79131,0.85618,0.51809,0.88668,1.55006,0.96483,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,6883.08,1.06297,0.73037,1.469,0.87974,0.79555,0.85582,0.51777,0.8834,1.59623,0.96188,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,6940.21,1.04838,0.72875,1.468,0.87783,0.79921,0.85627,0.52207,0.87811,1.52993,0.95697,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,6998.37,1.03315,0.70578,1.44198,0.88938,0.79237,0.86217,0.52223,0.87521,1.44943,0.95462,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,7057.68,1.04061,0.70127,1.45171,0.88767,0.79979,0.86328,0.52513,0.87635,1.44488,0.95658,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,7115.08,1.03577,0.69924,1.44571,0.8917,0.79873,0.86643,0.52673,0.87459,1.41031,0.95559,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,7172.52,1.01871,0.68984,1.43916,0.88786,0.79681,0.86603,0.52732,0.87464,1.38186,0.95592,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,7228.43,1.02261,0.68451,1.43784,0.89506,0.79237,0.86605,0.52912,0.8765,1.35011,0.95789,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
